user_id,event_id
3161,2140105
3127,2140112
3137,2140122
3162,2140145
3159,2140155
3188,2140207
3142,2140197
3141,2140221
3126,2140231
3122,2140274
3143,2140304
3486,2141512
3525,2141521
3508,2141530
3544,2141524
3555,2141554
3517,2141558
3497,2141543
3480,2141560
3480,2141641
3551,2141703
3524,2141713
3503,2141715
3514,2141736
3497,2141755
3518,2141769
3834,2142928
3817,2142933
3817,2142938
3817,2142966
3817,2142973
3844,2142996
3853,2142997
3885,2142999
3838,2143024
3848,2143006
3893,2143037
3907,2143055
3910,2143082
3900,2143090
3889,2143086
3845,2143105
3868,2143108
3910,2143122
3851,2143133
3909,2143139
3915,2142734
3885,2143142
3921,2143157
3837,2143178
3915,2143191
3839,2143198
3893,2143208
3879,2141886
3843,2143219
3868,2141565
3893,2143242
3867,2143268
3867,2143276
3867,2143284
4134,2142115
4210,2141886
4187,2144160
4174,2144166
4146,2140956
4170,2144185
4131,2144192
4184,2144201
4173,2144217
4156,2144237
4128,2144246
4186,2144251
4174,2142755
4199,2144275
4158,2144281
4174,2142772
4578,2145297
4563,2145306
4588,2145284
4588,2145330
4593,2145336
4600,2145334
4625,2145349
4579,2145356
4564,2145360
4589,2145375
4593,2145410
5061,2146088
5514,2146857
5560,2146865
5544,2146879
5514,2146881
5511,2146923
5531,2144497
5511,2146969
5577,2146986
5528,2136221
5528,2147023
5563,2147039
5561,2138551
5563,2147064
5561,2138560
6092,2147342
6000,2147838
6072,2136693
6000,2147870
6006,2147877
6086,2147884
6090,2147885
6055,2147898
8734,2148676
8546,2139615
8936,2148685
8546,2139694
8734,2148697
8734,2148699
8734,2148702
8734,2148704
8734,2148708
8734,2148711
8734,2148716
8734,2148723
9144,2140343
9144,2140359
9144,2135714
9144,2140529
9117,2148757
9117,2148760
9191,2148766
9144,2140415
9144,2148774
9145,2148780
9144,2148780
10703,2150054
10820,2140555
10820,2150090
10799,2147209
10820,2150099
11858,2137233
11829,2150678
12227,2151101
12271,2140089
12181,2151122
12271,2151134
12206,2151143
12382,2150074
12181,2151156
12271,2151170
12206,2151175
12954,2138568
12981,2151583
13163,2139174
13067,2151597
13139,2151601
12972,2151603
13069,2151622
13072,2151631
13234,2134359
13234,2134129
13259,2151842
13194,2151845
13463,2151858
13226,2151862
13336,2151873
13226,2151878
13194,2141798
13194,2141827
13248,2145183
15228,2151899
14256,2136544
15970,2151959
18677,2139990
16940,2152038
18685,2136214
18685,2136244
18294,2152072
18685,2135689
16966,2152081
18294,2152110
16966,2152113
17176,2136124
18294,2152127
16966,2152133
18035,2152135
16940,2152140
16940,2152149
18035,2152150
18035,2152162
16940,2152166
16940,2152171
16940,2152176
18727,2152181
18858,2152185
18858,2152188
18727,2152199
18760,2140003
18720,2152207
18760,2152220
18758,2135936
18720,2152228
18977,2152244
1112,2134009
1130,2133231
2291,2136366
2702,2138711
2693,2138724
2675,2138754
2674,2138756
2740,2138772
2741,2138782
2686,2138780
2743,2138800
3138,2139876
3171,2139905
3121,2139898
3145,2139882
3155,2139929
3138,2139933
3179,2139945
3148,2139957
3155,2140013
3140,2140003
3181,2140020
3184,2140039
3175,2140046
3183,2140052
3126,2140079
3143,2140084
3182,2140092
3134,2140139
3170,2140163
3126,2140170
3183,2140180
3186,2140187
3135,2140188
3180,2140213
3179,2140232
3158,2140241
3163,2140273
3127,2140312
3175,2140102
3175,2140328
3140,2140346
3141,2140033
3149,2140246
3192,2140392
3195,2140113
3210,2140410
3228,2140400
3224,2140438
3226,2140441
3244,2140454
3206,2140452
3487,2141528
3557,2141548
3565,2141546
3519,2141586
3511,2141597
3524,2141613
3520,2141620
3514,2141642
3565,2141661
3518,2141710
3508,2141725
3503,2141749
3513,2141785
3525,2141789
3831,2142929
3825,2142959
3786,2142962
3786,2142969
3788,2142983
3843,2142992
3900,2143001
3905,2143010
3922,2143017
3910,2143029
3915,2143047
3893,2143057
3851,2143079
3858,2141199
3921,2143096
3867,2143100
3853,2143118
3861,2143119
4144,2144130
4158,2144114
4166,2144150
4182,2144170
4159,2144180
4186,2144215
4168,2142024
4179,2144270
4199,2144299
4576,2145300
5062,2146090
5061,2146106
5067,2146143
5078,2146149
5528,2146861
5547,2146874
5534,2146876
5528,2146882
5577,2146886
5520,2146893
5544,2146909
5522,2146918
5511,2146936
5507,2146939
5536,2146958
5522,2146965
5525,2146992
5528,2136157
6038,2147855
6100,2147871
6055,2140285
6090,2147901
6006,2147906
6074,2133932
6096,2147922
6017,2147925
9111,2148729
9111,2148741
9114,2148743
9144,2148746
9191,2148754
9144,2148750
9144,2148762
9111,2148763
9117,2148764
9145,2140415
9144,2148756
9145,2148774
9287,2148789
9384,2148794
10799,2141881
10820,2139880
10687,2150070
11851,2136477
11749,2150659
11849,2150663
11851,2136535
11756,2150692
11722,2150700
12239,2151121
12239,2151133
12382,2140219
12381,2151152
12206,2151166
12271,2151181
12271,2151185
12206,2151189
12206,2151195
12547,2151213
12591,2151223
12552,2151234
12608,2139981
12598,2151252
12505,2151267
12505,2151272
12552,2143837
12505,2151278
12608,2139890
12552,2151286
12552,2151288
12552,2151289
12552,2151290
12552,2151292
12552,2151294
12687,2151299
12687,2151305
12811,2151310
12775,2151315
12641,2151319
12703,2151327
12737,2151330
12685,2151331
12660,2146509
12737,2151348
12737,2137872
12685,2151387
12685,2151392
12949,2151405
12980,2151585
12997,2151594
13108,2151600
13131,2151617
13131,2151635
13069,2151639
13137,2151650
12980,2151656
13072,2151666
13137,2136183
13005,2135915
13137,2136214
13137,2135759
12980,2151690
13227,2151701
13341,2151704
13247,2151714
13186,2151745
13259,2151757
13234,2133793
13226,2151848
13248,2144910
18294,2152031
17176,2152045
17852,2152053
17852,2152066
16966,2152075
16940,2152083
17305,2152086
17176,2152094
18035,2152112
16940,2152116
18685,2135816
16966,2152126
16940,2152134
16940,2152138
18035,2152155
16966,2152160
16940,2152168
16940,2152173
18720,2143155
19132,2152352
19104,2152368
19149,2152389
1179,2134011
1134,2133593
1152,2134049
1130,2134063
1096,2134072
1137,2133721
2257,2137784
2225,2137790
2730,2138734
2702,2138750
2690,2138751
2741,2138767
2740,2138806
2725,2138791
2721,2138824
2721,2138832
2732,2138845
2742,2138861
2670,2138866
2741,2138867
2760,2138889
2832,2138902
2808,2138930
2803,2138931
2811,2138965
2750,2138975
2754,2138997
3167,2139896
3154,2139889
3138,2139910
3183,2139906
3140,2139941
3158,2139953
3134,2139965
3180,2139973
3145,2140010
3167,2139897
3179,2140041
3188,2140056
3145,2140086
3154,2140091
3171,2140101
3153,2140098
3163,2140111
3159,2139933
3126,2140118
3186,2140138
3138,2140018
3127,2140182
3134,2140184
3158,2140206
3179,2140215
3188,2140243
3155,2140248
3179,2140253
3127,2140261
3173,2140275
3164,2140285
3154,2140066
3158,2140326
3158,2140335
3154,2140358
3154,2140366
3143,2140370
3149,2140018
3127,2140385
3200,2139931
3233,2140417
3260,2140423
3248,2140425
3192,2140428
3219,2140434
3209,2140470
3194,2140445
3233,2140519
3209,2140541
3195,2140545
3215,2140525
3248,2140142
3245,2140579
3211,2140592
3245,2140595
3205,2140600
3217,2140618
3215,2140036
3237,2139977
3215,2140655
3205,2140666
3228,2140680
3234,2140455
3215,2140718
3543,2141518
3551,2141555
3565,2141579
3542,2141583
3534,2141207
3540,2141259
3486,2141649
3507,2141663
3503,2141691
3519,2141697
3553,2141721
3555,2141728
3503,2141761
3539,2141420
3838,2142991
3881,2143002
3845,2142202
3907,2143015
3874,2143073
3915,2143077
3882,2143114
3920,2143125
3843,2143146
3907,2143167
3912,2143185
4167,2144139
4179,2143382
4151,2144168
4131,2144213
4159,2144230
4173,2144323
4584,2145301
4570,2145292
4602,2145309
4617,2145327
4591,2145339
4556,2145344
4578,2145355
4595,2145427
4561,2145450
4561,2145456
4617,2144910
4622,2145492
4620,2145134
4617,2145134
4617,2145174
4675,2145528
4673,2145529
4667,2145554
4654,2145560
4642,2145581
4627,2145589
4631,2145592
4678,2145365
4678,2145378
4704,2145641
4693,2145174
4693,2145183
4684,2145183
4708,2145474
4751,2135239
4710,2145765
4707,2144841
4707,2145773
4707,2145775
4707,2145183
4807,2145788
4859,2145793
4877,2145799
4872,2145792
4877,2145806
4877,2145811
4943,2145825
4931,2145828
4913,2145831
4909,2145842
4909,2145847
4909,2145855
4976,2145862
4979,2145864
5020,2144396
5032,2145879
5031,2145887
5004,2145889
5041,2145906
5031,2145918
5029,2135445
4969,2145960
4998,2145980
4998,2145988
5018,2146007
5032,2146020
5078,2146092
5078,2146108
5062,2146115
5067,2146119
5061,2146127
5044,2146141
5061,2146147
5067,2146148
5071,2136630
5077,2146156
5507,2146870
5531,2144683
5514,2146901
5544,2146921
5514,2146944
5511,2146960
5563,2146967
5563,2146976
5516,2146978
5525,2146984
5563,2146998
5525,2147015
5561,2138517
5563,2147021
5525,2147033
5563,2147049
5534,2136807
5563,2147058
5538,2147061
5563,2147072
5561,2138564
5563,2147084
5719,2147118
5727,2147146
5634,2147157
5676,2135050
5694,2147176
5604,2147182
5669,2147196
5584,2147272
5676,2147282
5736,2147289
5742,2147291
1164,2134013
1116,2134041
1168,2134046
1112,2134047
1179,2134055
1171,2133374
1168,2133258
1168,2133470
1137,2133593
1137,2134095
1168,2133607
1227,2133236
1215,2134119
1210,2133303
1251,2134138
1210,2134169
1223,2134198
1193,2134140
1220,2134256
1243,2134262
1232,2134263
1248,2134266
1199,2134310
1205,2133409
1180,2134355
1211,2134358
1180,2134380
1227,2134397
1270,2134422
1213,2133484
1180,2134434
1210,2134456
1213,2134462
1210,2134479
1237,2133376
1227,2134487
1227,2134495
1210,2134499
1227,2133685
1227,2134505
1271,2134508
1313,2134512
1324,2134514
1297,2134539
1351,2134574
1354,2134606
1337,2134616
1347,2134635
1352,2134654
1311,2134668
1321,2134682
1321,2134714
1297,2133402
1312,2134762
1312,2134772
1297,2134784
1354,2134792
1288,2133989
1288,2134350
1288,2133470
1341,2134844
1371,2134865
1409,2134878
1401,2134911
1426,2134962
1383,2134968
2251,2137754
2235,2136476
2270,2137804
2225,2137805
2244,2137092
2257,2137812
2282,2137538
2248,2136225
2244,2136375
2282,2136216
2309,2137851
2319,2137866
2378,2137881
2357,2137857
2308,2137896
2364,2137916
2321,2136774
2365,2137024
2298,2137993
2367,2138002
2364,2136490
2299,2137550
2319,2138017
2325,2138031
2308,2136457
2332,2136306
2365,2136137
2312,2137450
2312,2138093
2308,2138105
2306,2137158
2365,2138128
2343,2136477
2380,2136733
2299,2137185
2366,2138187
2304,2138195
2304,2138214
2321,2136653
2380,2137137
2350,2136921
2343,2136779
2343,2136669
2306,2136367
2306,2136375
2365,2136639
2298,2136385
2370,2138310
2298,2137017
2365,2136741
2365,2138331
2365,2136589
2365,2136829
2375,2137538
2375,2138357
2390,2138361
2403,2138362
2399,2138362
2444,2138368
2484,2138362
2430,2138362
2389,2138388
2516,2138422
2518,2138418
2517,2138464
2560,2138468
2522,2138472
2525,2138515
2555,2138531
2743,2138737
3134,2139895
3155,2139890
3120,2139613
3164,2139897
3186,2139937
3137,2139901
3184,2139956
3183,2139983
3134,2139977
3159,2139998
3175,2140006
3180,2140040
3122,2140062
3141,2140096
3135,2140114
3141,2140121
3551,2141519
3546,2141533
3559,2141544
3533,2141522
3542,2141525
3486,2141545
3525,2141573
3540,2141599
3480,2141614
3541,2141632
3531,2141639
3553,2141652
3520,2141667
3524,2141670
3513,2141681
3524,2141766
3557,2141788
3836,2141886
3837,2143043
3844,2143054
3882,2143063
3921,2143072
3874,2143088
3845,2143092
3922,2143137
3909,2143152
3907,2143156
3912,2143159
3915,2143158
3867,2143180
4130,2144111
4160,2141037
4128,2144135
4167,2144151
4158,2144225
4130,2144238
4182,2144245
4156,2144249
4185,2144250
4138,2144261
4184,2144272
4173,2144283
4560,2145308
4570,2145324
4556,2145352
4564,2145379
4605,2145420
4617,2145225
4605,2145441
4605,2145448
4620,2145452
4617,2144841
4620,2144910
5067,2146098
5119,2146112
5064,2146126
5067,2146130
5502,2146869
5516,2146916
5577,2146970
5534,2146989
5528,2146996
5511,2147002
5534,2147005
5538,2147025
5528,2147030
5561,2138543
5563,2133216
5563,2147062
5563,2147066
5666,2147100
5683,2147105
5604,2147109
5672,2147101
1168,2134017
1135,2133271
1168,2134040
1179,2134048
1131,2134056
1168,2133268
1096,2133279
1168,2133593
1137,2133607
1168,2134101
1168,2133413
1180,2134110
1205,2134125
1180,2133314
1222,2134117
1194,2134150
1197,2134160
1255,2134166
1199,2134159
1251,2134167
1257,2133779
1227,2134129
1205,2134208
1240,2134230
1182,2133314
1181,2134297
1270,2133708
1243,2133566
1213,2133336
1269,2134364
1248,2133352
1213,2133397
1180,2134410
1248,2133424
2248,2137787
2235,2137802
2270,2137809
2684,2138725
2706,2138726
2694,2138757
2735,2138762
2721,2138768
2683,2138774
2694,2138792
2715,2138795
2686,2138802
2675,2138810
2670,2138823
2715,2138827
2727,2138847
2839,2138884
2779,2138847
2809,2138944
2752,2138974
2774,2138996
3141,2139880
3158,2139891
3153,2139879
3129,2139922
3161,2139917
3159,2139912
3163,2139938
3158,2139969
3143,2139992
3188,2139991
3159,2140018
3140,2140032
3173,2140037
3167,2139948
3153,2140064
3137,2140083
3170,2140097
3184,2140102
3186,2140107
3164,2139896
3170,2140119
3143,2140141
3154,2140113
3158,2140153
3520,2141536
3553,2141534
3559,2141577
3503,2141582
3551,2141574
3486,2141611
3542,2141618
3497,2141657
3487,2141671
3559,2141664
3489,2140968
3486,2141723
3568,2141712
3519,2141742
3525,2141750
3837,2142993
3912,2139982
3889,2143028
3853,2143026
3868,2143030
3845,2143048
3915,2143062
3845,2143068
3882,2143093
3844,2143109
3893,2143112
3848,2143120
3893,2143155
3867,2143163
3920,2143183
3907,2143204
3843,2143238
3848,2143269
4218,2138073
4164,2144155
4174,2144184
4156,2144199
4202,2144203
4156,2144218
4178,2144222
4152,2144229
4202,2144294
4184,2144319
4178,2143131
4136,2144349
4184,2144357
4244,2141989
4250,2144372
4237,2144383
4254,2144374
4266,2144392
4279,2144377
4320,2144407
4244,2144421
4305,2144428
4266,2144447
4225,2144476
4276,2144511
4301,2144516
4282,2144520
4301,2144543
4620,2145204
4584,2145334
4564,2145350
4556,2145361
4617,2145204
4605,2145392
4569,2145399
4591,2145401
4589,2145425
5077,2136157
5067,2146109
5061,2146116
5563,2146862
5516,2146883
5517,2146885
5544,2146890
5547,2146898
5531,2144715
5525,2146917
6080,2139806
6021,2147865
6080,2135907
6006,2135789
6127,2147937
6055,2139918
6096,2147953
6006,2135833
6006,2135790
6055,2147978
6096,2147981
6017,2147982
6090,2147986
6002,2147998
9191,2148735
9117,2148745
9111,2148747
9114,2148748
9145,2140475
9191,2148773
9145,2148777
9145,2148783
9144,2148783
9377,2148790
9487,2148808
9556,2148820
9439,2136450
9568,2148848
9556,2148865
9556,2148878
9556,2148883
9613,2148892
9634,2148911
9632,2148909
9632,2148937
9625,2148945
9624,2148970
9623,2148977
9622,2149003
9641,2149020
9613,2138415
9623,2149071
9631,2149088
9622,2149113
9669,2149122
9632,2149128
9601,2149138
9634,2149149
9601,2149180
9632,2149186
9624,2149190
9631,2149239
9647,2149251
9634,2149274
9632,2149289
9647,2149300
9634,2149324
9601,2149336
9624,2149344
9649,2149350
9647,2149365
9632,2149378
9630,2149392
9630,2149408
9627,2149424
9627,2149434
9627,2149447
1152,2134021
2270,2137783
2715,2138763
2686,2138766
2732,2138786
2727,2138813
2742,2138826
2675,2138844
2670,2138853
2741,2138856
2670,2138855
2693,2138864
3122,2139881
3175,2139913
3126,2139947
3149,2139967
3122,2139979
3135,2140035
3153,2140044
3175,2140066
3140,2140040
3122,2140126
3179,2140142
3180,2140185
3154,2140201
3140,2140239
3175,2140259
3149,2140268
3143,2140280
3149,2140291
3159,2137987
3159,2138077
3159,2139990
3149,2140371
3511,2141537
3517,2141572
3497,2141603
3551,2141612
3551,2141648
3537,2140878
3480,2141704
3497,2141737
3507,2141738
3541,2141743
3557,2141746
3519,2141782
3507,2141798
3889,2143004
3867,2143013
3894,2143009
3900,2143053
3910,2143102
3851,2143115
3885,2143116
3907,2143126
3848,2143168
3844,2143184
3867,2143193
3909,2143202
3861,2143211
3837,2143220
3921,2143257
3910,2143265
4170,2144141
4156,2144156
4202,2144165
4166,2144164
4141,2144163
4185,2144191
4166,2144200
4178,2144205
4130,2144210
4138,2143957
4210,2143263
4136,2144253
4152,2144278
4210,2142086
4178,2144313
4179,2144315
4158,2144334
4136,2144339
4605,2145325
4564,2145329
4617,2145357
4591,2145362
4579,2145374
4625,2145377
4568,2145381
4591,2145384
4583,2145389
4583,2145406
4568,2145419
4605,2145426
5093,2138418
5577,2146872
5564,2144926
5577,2146903
5547,2146915
5536,2146929
5561,2146973
5511,2146977
5534,2146981
6023,2147851
9487,2140498
9487,2140587
9439,2148821
9568,2135500
9568,2135504
9476,2148836
10828,2150057
10809,2150072
11723,2135947
11863,2150658
11846,2150661
11738,2150665
11722,2150675
11738,2150699
11749,2150703
11723,2150714
12405,2151142
12382,2140248
12271,2151147
12381,2151160
12405,2151180
12206,2151186
12206,2151198
12546,2138107
12530,2151216
12546,2151220
12546,2151231
12579,2151238
12984,2151586
12981,2151604
13015,2151613
13015,2151621
13194,2151868
13248,2144999
13194,2151874
13248,2145043
14150,2151894
15829,2151901
15829,2151910
13782,2151924
14574,2151938
16940,2152159
16940,2152161
16940,2152167
16940,2152172
18714,2152178
18814,2137140
18814,2137145
18814,2137149
19156,2135846
19066,2152361
19075,2152380
19046,2152409
19075,2146578
19059,2152449
19075,2152456
19059,2152459
19059,2152466
19059,2152479
19071,2133232
19156,2152493
19046,2152515
19071,2152518
19046,2152519
19080,2152527
19080,2152533
19080,2152538
19046,2152539
19046,2152543
19046,2152545
19046,2152549
19046,2152553
19046,2152555
19080,2152563
19046,2152565
19080,2152567
19046,2152568
19080,2152573
19046,2152579
19046,2138543
19046,2138556
19046,2138564
19225,2152619
19284,2152626
19387,2152628
19272,2152629
19271,2152631
19358,2152635
19225,2152639
19272,2152645
19225,2152647
19251,2152652
19275,2152656
19219,2152657
19251,2152661
19275,2152666
19296,2152667
19279,2152670
19257,2152674
19352,2152680
19284,2152681
19279,2152685
19296,2152687
19257,2152689
19284,2152690
19352,2152693
19257,2152694
19352,2136534
19257,2152700
19257,2152701
19352,2136666
19257,2152706
19257,2152711
19257,2152712
19257,2152716
19257,2152717
19257,2152721
19257,2152722
19257,2152726
19257,2152727
19257,2152731
19257,2152732
19257,2152736
1153,2134025
1112,2134034
1112,2134043
2291,2136385
2270,2137796
2291,2137807
2244,2136355
2257,2136783
2282,2137277
2298,2137850
2332,2137853
2324,2136463
2349,2137863
2364,2136491
2367,2137873
2355,2137878
2338,2136555
2298,2137322
2343,2136467
2348,2136156
2362,2137342
2355,2138035
2330,2138050
2370,2138032
2330,2138075
2350,2138086
2362,2136589
2348,2138106
2347,2138107
2302,2138124
2311,2136495
2349,2136630
2299,2137171
2368,2138154
2341,2138159
2321,2136588
2366,2138164
2338,2136729
2302,2138210
2367,2136501
2350,2136978
2374,2136189
2365,2136581
2298,2136341
2298,2136357
2306,2137139
2298,2136394
2365,2136521
2375,2136275
2370,2136690
2375,2137017
2365,2137140
2365,2137145
2365,2137149
2365,2136294
2365,2136674
2365,2136632
2445,2138367
2439,2138362
2403,2138367
2390,2136526
2495,2138401
2488,2138362
2531,2138421
2529,2138409
2516,2138449
2527,2138461
2525,2138487
2495,2138499
2738,2138765
2683,2138798
2693,2138803
2690,2138817
3129,2139884
3184,2139913
3182,2139934
3155,2139955
3171,2139935
3166,2139981
3158,2139987
3154,2139950
3123,2140000
3179,2139989
3128,2139994
3171,2140082
3180,2139890
3138,2140116
3181,2140136
3171,2140158
3141,2140149
3153,2140199
3135,2140208
3155,2140219
3163,2140226
3166,2139894
3163,2140251
3158,2140260
3141,2135714
3175,2140306
3140,2140314
3503,2141557
3559,2141561
3518,2141565
3503,2141592
3543,2141600
3513,2141605
3540,2141220
3536,2141666
3525,2141665
3553,2141674
3486,2141694
3480,2141714
3541,2141718
3551,2141727
3493,2141752
3553,2141768
3513,2141774
3539,2141783
3519,2141791
3557,2141795
3557,2141801
3507,2141815
3519,2141825
3537,2141826
3524,2141829
3519,2141830
3519,2141834
3537,2141846
3487,2141858
3493,2141859
3582,2141874
3655,2141911
3626,2141913
3645,2141895
3582,2141931
3640,2141935
3643,2141964
3577,2141976
3634,2141993
3621,2142001
3588,2142002
3610,2142057
3611,2142061
3627,2142086
3909,2143014
3851,2143040
3861,2143058
3851,2143064
3909,2143070
3893,2143074
3867,2143081
3885,2143094
3905,2143098
3915,2142202
3848,2143135
3874,2143131
3848,2143154
3844,2143161
4185,2144124
4131,2144176
4187,2144195
4179,2143487
4174,2144226
4202,2144263
4202,2144280
4155,2141005
4178,2144292
4178,2144303
4158,2143507
4130,2144317
4179,2144325
4184,2144345
4622,2145296
4578,2145368
4564,2145371
4593,2145387
4588,2145394
4625,2145403
4620,2145418
4620,2144820
4561,2145429
4561,2145433
4579,2145457
5098,2146102
5098,2146111
5078,2146129
5061,2135592
5071,2136588
5077,2136051
5078,2146158
5076,2146161
5076,2146170
5522,2142997
5502,2146892
5544,2146948
6062,2147845
9476,2148796
9384,2148801
9538,2148803
9287,2148807
10823,2150055
10828,2150074
11722,2150650
11863,2150669
11738,2150676
11846,2150721
11749,2150733
11819,2150739
11846,2150742
11819,2150745
11756,2150765
11819,2138548
11819,2150784
11846,2150806
11846,2150811
11846,2150816
11846,2150821
11846,2150826
11846,2150831
11846,2150836
11846,2150846
11846,2150851
11897,2150726
11988,2150859
11987,2150870
11906,2150880
1130,2133314
1096,2133344
2257,2137794
2291,2137803
2248,2136175
2257,2137842
2282,2137309
2304,2137848
2306,2137353
2335,2136366
2330,2137862
2306,2137901
2359,2137927
2380,2137955
2309,2137967
2347,2136083
2365,2137046
2362,2137998
2338,2136355
2302,2138010
2380,2138013
2375,2138018
2367,2136623
2368,2136275
2311,2136540
2304,2138084
2308,2136613
2365,2138144
2347,2138163
2370,2136490
2302,2138172
2298,2137055
2347,2138226
2311,2138230
2375,2136893
2298,2138245
2311,2138252
2311,2138261
2341,2136317
2375,2137309
2370,2138303
2370,2138314
2365,2136730
2370,2136655
2365,2136526
2365,2136251
2365,2136270
2365,2136540
2383,2136608
2404,2138362
2436,2138367
2480,2138362
2735,2138790
2725,2138829
2675,2138836
2693,2138839
2735,2138841
2675,2138852
2670,2138858
2741,2138860
2741,2138871
2745,2138873
2755,2138878
2776,2138880
2797,2138886
2800,2138893
2814,2138900
2811,2138904
2755,2138916
2814,2138915
2785,2138929
2752,2138941
2802,2138946
2845,2138952
2744,2138976
2814,2138985
2829,2138992
2750,2138999
2744,2138737
3176,2139907
3128,2139909
3163,2139916
3167,2139918
3180,2139930
3186,2139975
3182,2139984
3141,2139971
3184,2140014
3171,2140031
3186,2140016
3155,2140042
3137,2140050
3158,2140036
3183,2139959
3141,2140071
3121,2140108
3175,2140113
3181,2140166
3159,2140177
3164,2140191
3145,2140186
3159,2139960
3180,2140257
3154,2140264
3154,2140281
3137,2140010
3166,2140305
3140,2140327
3140,2140271
3188,2140344
3127,2140368
3158,2140381
3155,2140383
3224,2140403
3239,2140401
3204,2140413
3242,2140420
3196,2140436
3205,2140456
3224,2140466
3229,2140475
3234,2140479
3208,2140051
3225,2140510
3201,2140532
3234,2140543
3228,2140418
3210,2140139
3233,2140589
3239,2140593
3216,2140599
3209,2140626
3237,2140635
3234,2140640
3228,2140651
3261,2133631
3196,2140527
3245,2140657
3215,2140686
3229,2140009
3229,2140714
3205,2140268
3219,2140757
3245,2139989
3246,2140776
3555,2141570
3553,2141593
3559,2140978
3555,2141602
3546,2141640
3565,2141638
3508,2141023
3519,2141653
3486,2141662
3534,2141300
3553,2141693
3514,2141701
3557,2141726
3520,2141732
3489,2141753
3503,2141770
3493,2141812
3487,2141821
3493,2141835
3507,2141840
3507,2141847
3537,2141852
3493,2141853
3487,2141855
3879,2142024
3909,2143041
3885,2143038
3858,2141167
3909,2143104
3838,2143121
3837,2143128
3839,2143151
3868,2142385
3910,2143174
3848,2143182
3885,2143187
3874,2143201
4168,2142086
4190,2144332
4184,2144350
4184,2144352
4184,2144356
4184,2144361
4253,2144373
4255,2142672
4287,2144402
4263,2144419
4256,2144424
4242,2144432
4277,2144444
4301,2144463
4236,2144485
4254,2144513
4266,2144526
4266,2144560
4266,2144572
4282,2144586
4235,2144594
4282,2144598
4301,2144600
4279,2144604
4279,2144613
4279,2144614
4279,2144617
4279,2144619
4299,2133216
4279,2144639
4334,2144645
4344,2144410
4588,2145414
5045,2146113
5061,2146137
5536,2146866
5522,2146891
5563,2146910
5561,2138481
5563,2133333
5516,2146954
5525,2146962
6092,2144798
6000,2147903
1153,2133961
1171,2133461
1134,2134050
1171,2133487
1168,2134053
1130,2134057
1153,2134059
1168,2133214
1153,2134065
1179,2133279
1134,2133424
1101,2133279
1134,2133336
1153,2134079
1137,2133470
1096,2134081
1153,2134084
1096,2134085
1096,2134087
1137,2133571
1168,2133216
1096,2133271
1096,2134091
1168,2133571
1096,2134094
1096,2133223
1168,2133504
1168,2134102
1168,2133461
1168,2133374
1181,2133570
1189,2134109
1187,2134111
1193,2134112
1182,2133214
1255,2133240
1223,2134114
1208,2134113
1196,2133432
1199,2134126
1197,2134123
1213,2134128
1202,2134129
1220,2133779
1228,2134115
1249,2134135
1240,2134133
1270,2133668
1258,2133780
1194,2133303
1266,2134139
1264,2134140
1204,2133402
1208,2134141
1237,2134134
1243,2133231
1219,2134124
1181,2133577
1208,2133231
1255,2134147
1228,2134149
1225,2134151
1232,2134152
1189,2134146
1211,2134132
1269,2133247
1257,2134161
1249,2133280
1222,2134164
1202,2134157
1208,2134165
1205,2134158
1242,2133223
1225,2134168
1222,2133780
1182,2133566
1248,2133336
1266,2134175
1243,2133314
1211,2134172
1202,2134180
1189,2134171
1197,2134183
1213,2133658
1237,2134187
1255,2133282
1270,2134178
1249,2133301
1215,2134189
1219,2134192
1211,2134193
1242,2134195
1220,2134156
1182,2133231
1181,2133606
1225,2134191
1194,2134197
1208,2134194
1269,2133478
1255,2134199
1211,2134204
1199,2134200
1182,2134207
1232,2134202
1270,2134203
1225,2134209
1220,2134211
1197,2134206
1181,2133314
1215,2134213
1227,2133271
1182,2134221
1196,2134219
1266,2134224
1242,2133379
1255,2134180
1269,2134228
1270,2134223
1257,2134217
1202,2134210
1220,2134225
1208,2133314
1194,2134222
1210,2134234
1205,2134233
1232,2134236
1227,2134238
1211,2133779
1197,2134229
1215,2134241
1213,2133424
1264,2134235
1243,2134244
1270,2134246
1194,2134242
1232,2134251
1242,2133409
1266,2134239
1199,2134245
1211,2134253
1257,2134243
1202,2134249
1215,2134250
1255,2134210
1237,2134247
1210,2133470
1249,2133385
1204,2133706
1180,2133799
1248,2134255
1181,2133404
1194,2134261
1270,2133470
1213,2133671
1266,2134267
1242,2133422
1211,2134272
1269,2133497
1199,2134276
1187,2133919
1220,2134279
1227,2134280
1204,2133668
1249,2133413
1181,2133360
1257,2134273
1205,2134271
1194,2134284
1242,2133277
1240,2133780
1210,2133780
1208,2133799
1196,2134095
1266,2134295
1269,2134298
1205,2133379
1249,2133236
1199,2134292
1237,2134285
1204,2133676
1213,2133247
1182,2133799
1248,2134294
1243,2134302
1194,2134304
1242,2133302
1220,2134306
1202,2134308
1257,2134309
1269,2134311
1249,2133271
1213,2134313
1248,2134316
1180,2133658
1205,2134319
1196,2133658
1242,2133344
1213,2134322
1248,2134324
1249,2134325
1227,2133239
1199,2134327
1220,2134328
1237,2133211
1208,2133566
1194,2133780
1213,2133432
1242,2134334
1240,2134338
1248,2133247
1270,2133402
1210,2133571
1180,2133671
1196,2133487
1227,2134343
